Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","358","Cabbages and other brassicas","2018","2018","7001","January","LCU","573","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","461","Carobs","2018","2018","7001","January","LCU","459","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","426","Carrots and turnips","2018","2018","7001","January","LCU","692","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","191","Chick peas","2018","2018","7001","January","LCU","725","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2018","2018","7001","January","LCU","1618.3","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2018","2018","7002","February","LCU","1773.1","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2018","2018","7003","March","LCU","2828.5","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2018","2018","7004","April","LCU","1674.6","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2018","2018","7005","May","LCU","1197.5","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2018","2018","7006","June","LCU","1449.4","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2018","2018","7007","July","LCU","1533.9","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2018","2018","7008","August","LCU","1533.9","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2018","2018","7009","September","LCU","1310.1","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2018","2018","7010","October","LCU","1283.4","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2018","2018","7011","November","LCU","1590.1","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2018","2018","7012","December","LCU","1632.4","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","507","Grapefruit (inc. pomelos)","2018","2018","7001","January","LCU","1064","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","242","Groundnuts, with shell","2018","2018","7001","January","LCU","509","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","407","Leeks, other alliaceous vegetables","2018","2018","7001","January","LCU","1054","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","201","Lentils","2018","2018","7001","January","LCU","642","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","372","Lettuce and chicory","2018","2018","7001","January","LCU","906","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","333","Linseed","2018","2018","7001","January","LCU","370","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","56","Maize","2018","2018","7001","January","LCU","130","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","571","Mangoes, mangosteens, guavas","2018","2018","7001","January","LCU","660","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","882","Milk, whole fresh cow","2018","2018","7001","January","LCU","355","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","75","Oats","2018","2018","7001","January","LCU","227","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","403","Onions, dry","2018","2018","7001","January","LCU","331","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","600","Papayas","2018","2018","7001","January","LCU","829","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","187","Peas, dry","2018","2018","7001","January","LCU","262","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","417","Peas, green","2018","2018","7001","January","LCU","2227","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","536","Plums and sloes","2018","2018","7001","January","LCU","3726","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","116","Potatoes","2018","2018","7001","January","LCU","249","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","394","Pumpkins, squash and gourds","2018","2018","7001","January","LCU","780","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","27","Rice, paddy","2018","2018","7001","January","LCU","282","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","83","Sorghum","2018","2018","7001","January","LCU","127","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","236","Soybeans","2018","2018","7001","January","LCU","342","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","267","Sunflower seed","2018","2018","7001","January","LCU","388","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","495","Tangerines, mandarins, clementines, satsumas","2018","2018","7001","January","LCU","606","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","388","Tomatoes","2018","2018","7001","January","LCU","1056","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","15","Wheat","2018","2018","7001","January","LCU","172","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","515","Apples","2019","2019","7001","January","LCU","875","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","515","Apples","2019","2019","7002","February","LCU","836","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","515","Apples","2019","2019","7003","March","LCU","831","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","515","Apples","2019","2019","7004","April","LCU","840","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","515","Apples","2019","2019","7005","May","LCU","844","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","515","Apples","2019","2019","7006","June","LCU","820","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","515","Apples","2019","2019","7007","July","LCU","855","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","515","Apples","2019","2019","7008","August","LCU","886","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","515","Apples","2019","2019","7009","September","LCU","1078","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","515","Apples","2019","2019","7010","October","LCU","862","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","515","Apples","2019","2019","7011","November","LCU","734","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","515","Apples","2019","2019","7012","December","LCU","741","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","367","Asparagus","2019","2019","7004","April","LCU","2623","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","367","Asparagus","2019","2019","7005","May","LCU","2668","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","367","Asparagus","2019","2019","7006","June","LCU","2125","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","44","Barley","2019","2019","7001","January","LCU","210","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","44","Barley","2019","2019","7002","February","LCU","213","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","44","Barley","2019","2019","7003","March","LCU","224","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","44","Barley","2019","2019","7004","April","LCU","220","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","44","Barley","2019","2019","7005","May","LCU","225","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","44","Barley","2019","2019","7006","June","LCU","221","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","44","Barley","2019","2019","7007","July","LCU","215","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","44","Barley","2019","2019","7008","August","LCU","217","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","44","Barley","2019","2019","7009","September","LCU","209","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","44","Barley","2019","2019","7010","October","LCU","208","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","44","Barley","2019","2019","7011","November","LCU","217","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","44","Barley","2019","2019","7012","December","LCU","207","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","176","Beans, dry","2019","2019","7001","January","LCU","547","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","176","Beans, dry","2019","2019","7002","February","LCU","578","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","176","Beans, dry","2019","2019","7003","March","LCU","547","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","176","Beans, dry","2019","2019","7004","April","LCU","575","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","176","Beans, dry","2019","2019","7005","May","LCU","547","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","176","Beans, dry","2019","2019","7006","June","LCU","505","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","176","Beans, dry","2019","2019","7007","July","LCU","518","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","176","Beans, dry","2019","2019","7008","August","LCU","564","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","176","Beans, dry","2019","2019","7009","September","LCU","549","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","176","Beans, dry","2019","2019","7010","October","LCU","600","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","176","Beans, dry","2019","2019","7011","November","LCU","635","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","176","Beans, dry","2019","2019","7012","December","LCU","705","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","426","Carrots and turnips","2019","2019","7001","January","LCU","584","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","426","Carrots and turnips","2019","2019","7002","February","LCU","580","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","426","Carrots and turnips","2019","2019","7003","March","LCU","639","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","426","Carrots and turnips","2019","2019","7004","April","LCU","619","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","426","Carrots and turnips","2019","2019","7005","May","LCU","619","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","426","Carrots and turnips","2019","2019","7006","June","LCU","622","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","426","Carrots and turnips","2019","2019","7007","July","LCU","631","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","426","Carrots and turnips","2019","2019","7008","August","LCU","628","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","426","Carrots and turnips","2019","2019","7009","September","LCU","635","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","426","Carrots and turnips","2019","2019","7010","October","LCU","646","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","426","Carrots and turnips","2019","2019","7011","November","LCU","655","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","426","Carrots and turnips","2019","2019","7012","December","LCU","659","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","393","Cauliflowers and broccoli","2019","2019","7001","January","LCU","1742","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","393","Cauliflowers and broccoli","2019","2019","7002","February","LCU","2315","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","393","Cauliflowers and broccoli","2019","2019","7003","March","LCU","2198","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","393","Cauliflowers and broccoli","2019","2019","7004","April","LCU","1477","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","393","Cauliflowers and broccoli","2019","2019","7005","May","LCU","2469","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","393","Cauliflowers and broccoli","2019","2019","7006","June","LCU","1047","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","393","Cauliflowers and broccoli","2019","2019","7007","July","LCU","1442","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","393","Cauliflowers and broccoli","2019","2019","7008","August","LCU","1272","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","393","Cauliflowers and broccoli","2019","2019","7009","September","LCU","1437","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","393","Cauliflowers and broccoli","2019","2019","7010","October","LCU","2447","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","393","Cauliflowers and broccoli","2019","2019","7011","November","LCU","2033","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","393","Cauliflowers and broccoli","2019","2019","7012","December","LCU","924","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","191","Chick peas","2019","2019","7001","January","LCU","430","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","191","Chick peas","2019","2019","7002","February","LCU","485","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","191","Chick peas","2019","2019","7003","March","LCU","459","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","191","Chick peas","2019","2019","7004","April","LCU","496","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","191","Chick peas","2019","2019","7005","May","LCU","516","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","191","Chick peas","2019","2019","7006","June","LCU","443","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","191","Chick peas","2019","2019","7007","July","LCU","459","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","191","Chick peas","2019","2019","7008","August","LCU","439","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","191","Chick peas","2019","2019","7009","September","LCU","417","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","191","Chick peas","2019","2019","7010","October","LCU","421","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","191","Chick peas","2019","2019","7011","November","LCU","364","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","191","Chick peas","2019","2019","7012","December","LCU","326","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","397","Cucumbers and gherkins","2019","2019","7001","January","LCU","825","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","397","Cucumbers and gherkins","2019","2019","7003","March","LCU","734","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","397","Cucumbers and gherkins","2019","2019","7004","April","LCU","644","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","397","Cucumbers and gherkins","2019","2019","7005","May","LCU","580","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","397","Cucumbers and gherkins","2019","2019","7006","June","LCU","670","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","397","Cucumbers and gherkins","2019","2019","7007","July","LCU","520","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","397","Cucumbers and gherkins","2019","2019","7008","August","LCU","414","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","397","Cucumbers and gherkins","2019","2019","7009","September","LCU","529","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","397","Cucumbers and gherkins","2019","2019","7010","October","LCU","873","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","397","Cucumbers and gherkins","2019","2019","7011","November","LCU","686","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","397","Cucumbers and gherkins","2019","2019","7012","December","LCU","915","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2019","2019","7001","January","LCU","1407","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2019","2019","7002","February","LCU","1296","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2019","2019","7003","March","LCU","1220","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2019","2019","7004","April","LCU","892","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2019","2019","7005","May","LCU","669","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2019","2019","7006","June","LCU","1006","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2019","2019","7007","July","LCU","720","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2019","2019","7008","August","LCU","1255","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2019","2019","7009","September","LCU","958","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2019","2019","7010","October","LCU","934","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2019","2019","7011","November","LCU","1803","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2019","2019","7012","December","LCU","1311","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","560","Grapes","2019","2019","7006","June","LCU","1786","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","560","Grapes","2019","2019","7007","July","LCU","1543","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","560","Grapes","2019","2019","7008","August","LCU","1389","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","560","Grapes","2019","2019","7009","September","LCU","1444","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","560","Grapes","2019","2019","7010","October","LCU","1433","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","560","Grapes","2019","2019","7011","November","LCU","1653","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","560","Grapes","2019","2019","7012","December","LCU","2304","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","242","Groundnuts, with shell","2019","2019","7001","January","LCU","500","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","242","Groundnuts, with shell","2019","2019","7002","February","LCU","492","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","242","Groundnuts, with shell","2019","2019","7003","March","LCU","437","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","242","Groundnuts, with shell","2019","2019","7004","April","LCU","448","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","242","Groundnuts, with shell","2019","2019","7005","May","LCU","452","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","242","Groundnuts, with shell","2019","2019","7006","June","LCU","474","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","242","Groundnuts, with shell","2019","2019","7007","July","LCU","454","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","242","Groundnuts, with shell","2019","2019","7008","August","LCU","452","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","242","Groundnuts, with shell","2019","2019","7009","September","LCU","437","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","242","Groundnuts, with shell","2019","2019","7010","October","LCU","450","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","242","Groundnuts, with shell","2019","2019","7011","November","LCU","423","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","242","Groundnuts, with shell","2019","2019","7012","December","LCU","432","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","201","Lentils","2019","2019","7001","January","LCU","357","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","201","Lentils","2019","2019","7002","February","LCU","340","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","201","Lentils","2019","2019","7003","March","LCU","388","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","201","Lentils","2019","2019","7004","April","LCU","353","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","201","Lentils","2019","2019","7005","May","LCU","293","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","201","Lentils","2019","2019","7006","June","LCU","302","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","201","Lentils","2019","2019","7007","July","LCU","293","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","201","Lentils","2019","2019","7008","August","LCU","295","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","201","Lentils","2019","2019","7009","September","LCU","331","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","201","Lentils","2019","2019","7010","October","LCU","384","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","201","Lentils","2019","2019","7011","November","LCU","328","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","201","Lentils","2019","2019","7012","December","LCU","326","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","372","Lettuce and chicory","2019","2019","7001","January","LCU","745","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","372","Lettuce and chicory","2019","2019","7002","February","LCU","829","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","372","Lettuce and chicory","2019","2019","7003","March","LCU","1155","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","372","Lettuce and chicory","2019","2019","7004","April","LCU","619","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","372","Lettuce and chicory","2019","2019","7005","May","LCU","434","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","372","Lettuce and chicory","2019","2019","7006","June","LCU","904","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","372","Lettuce and chicory","2019","2019","7007","July","LCU","915","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","372","Lettuce and chicory","2019","2019","7008","August","LCU","500","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","372","Lettuce and chicory","2019","2019","7009","September","LCU","505","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","372","Lettuce and chicory","2019","2019","7010","October","LCU","864","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","372","Lettuce and chicory","2019","2019","7011","November","LCU","1440","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","372","Lettuce and chicory","2019","2019","7012","December","LCU","1080","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","333","Linseed","2019","2019","7001","January","LCU","388","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","333","Linseed","2019","2019","7002","February","LCU","385","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","333","Linseed","2019","2019","7003","March","LCU","398","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","333","Linseed","2019","2019","7004","April","LCU","391","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","333","Linseed","2019","2019","7005","May","LCU","376","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","333","Linseed","2019","2019","7006","June","LCU","357","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","333","Linseed","2019","2019","7007","July","LCU","358","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","333","Linseed","2019","2019","7008","August","LCU","348","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","333","Linseed","2019","2019","7009","September","LCU","348","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","333","Linseed","2019","2019","7010","October","LCU","356","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","333","Linseed","2019","2019","7011","November","LCU","342","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","333","Linseed","2019","2019","7012","December","LCU","351","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","56","Maize","2019","2019","7001","January","LCU","140","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","56","Maize","2019","2019","7002","February","LCU","142","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","56","Maize","2019","2019","7003","March","LCU","142","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","56","Maize","2019","2019","7004","April","LCU","139","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","56","Maize","2019","2019","7005","May","LCU","143","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","56","Maize","2019","2019","7006","June","LCU","157","","Official data"
